Time,Demand_s1,GasBase_s1,GasOption_s1,GasPeak_s1,SolarPower_s1,SpotMarket_s1,WindPower_s1,Demand_s2,GasBase_s2,GasOption_s2,GasPeak_s2,SolarPower_s2,SpotMarket_s2,WindPower_s2,Demand_s3,GasBase_s3,GasOption_s3,GasPeak_s3,SolarPower_s3,SpotMarket_s3,WindPower_s3,Demand_s4,GasBase_s4,GasOption_s4,GasPeak_s4,SolarPower_s4,SpotMarket_s4,WindPower_s4,Demand_s5,GasBase_s5,GasOption_s5,GasPeak_s5,SolarPower_s5,SpotMarket_s5,WindPower_s5
2021-01-01 00:00:00,7.37568,9.999999999951612,5.0172971542006945e-11,0.0,0.0,-2.6243200000025384,1.9993535724478907e-13,7.48512,9.999999999951612,4.0746692721254944e-11,0.0,0.0,-2.5148799999932634,3.9987071448957814e-13,7.51968,9.999999999951612,5.0095148167112654e-11,0.0,0.0,-2.4803200000022585,0.0,7.5715200000000005,9.999999999951612,1.9598108571761853e-11,0.0,0.0,-2.428479999973151,1.479521643611439e-12,7.5888,9.999999999951612,1.5755187201761546e-13,0.0,0.0,-2.4111999999533444,1.5594957865093546e-12
2021-01-01 00:15:00,7.31808,9.999999999951612,5.365484089612479e-11,0.0,0.0,-2.68192000000607,1.9993535724478907e-13,7.43328,9.999999999951612,4.966557779979526e-11,0.0,0.0,-2.5667200000021078,2.799095001427047e-13,7.49376,9.999999999951612,-8.159693165899312e-13,0.0,0.0,-2.506239999949387,0.0,7.52832,9.999999999951612,1.6891807295548766e-11,0.0,0.0,-2.471679999970401,1.4395345721624811e-12,7.51968,9.999999999951612,5.083567967008005e-11,0.0,0.0,-2.4803200000044883,1.479521643611439e-12
2021-01-01 00:30:00,7.3296,9.999999999951612,4.5919059328510187e-11,0.0,0.0,-2.6703999999982546,1.9993535724478907e-13,7.42464,9.999999999951612,4.0414174749852097e-11,0.0,0.0,-2.5753599999928096,2.799095001427047e-13,7.4592,9.999999999951612,-3.9603919394528787e-13,0.0,0.0,-2.5407999999397632,0.0,7.5024,9.999999999951612,1.6698436246168837e-11,0.0,0.0,-2.4975999999700877,1.3195733578156079e-12,7.49376,9.999999999951612,1.4139547951981173e-11,0.0,0.0,-2.5062399999676015,1.3995475007135232e-12
2021-01-01 00:45:00,7.3296,9.999999999951612,1.2114352332413004e-11,0.0,0.0,-2.6703999999643298,1.5994828579583124e-13,7.37568,9.999999999951612,4.358923656337263e-11,0.0,0.0,-2.6243199999961546,4.3985778593853593e-13,7.43328,9.999999999951612,-3.9451894679815467e-13,0.0,0.0,-2.5667199999396986,0.0,7.46784,9.999999999951612,8.421244452816766e-14,0.0,0.0,-2.5321599999528903,1.1996121434687344e-12,7.46208,9.999999999951612,-7.031573378116214e-13,0.0,0.0,-2.5379199999515727,1.3195733578156079e-12
2021-01-01 01:00:00,7.28064,9.999999999951612,4.344845303746816e-11,0.0,0.0,-2.7193599999957336,1.5994828579583124e-13,7.35552,9.999999999951612,4.9441490668543824e-11,0.0,0.0,-2.644480000002038,4.3985778593853593e-13,7.39872,9.999999999951612,-3.899753976221404e-13,0.0,0.0,-2.6012799999395013,0.0,7.416,9.999999999951612,-6.672189493739263e-13,0.0,0.0,-2.5839999999478485,1.1996121434687344e-12,7.40736,9.999999999951612,-7.976264261273483e-13,0.0,0.0,-2.5926399999499545,1.3195733578156079e-12
2021-01-01 01:15:00,7.26912,9.999999999951612,4.1970210275291715e-11,0.0,0.0,-2.7308799999942903,1.9993535724478907e-13,7.31232,9.999999999951612,3.625045212115381e-11,0.0,0.0,-2.687679999988716,3.598836430406203e-13,7.37568,9.999999999951612,-3.9148704159056897e-13,0.0,0.0,-2.6243199999395666,0.0,7.39008,9.999999999951612,-7.756064663872052e-13,0.0,0.0,-2.6099199999494638,1.1996121434687344e-12,7.3728,9.999999999951612,2.232019765801413e-12,0.0,0.0,-2.62719999995537,1.239599214917692e-12
2021-01-01 01:30:00,7.23456,9.999999999951612,3.780280275668035e-11,0.0,0.0,-2.7654399999901496,2.3992242869374684e-13,7.2518400000000005,9.999999999951612,1.1452079235343031e-11,0.0,0.0,-2.748159999963905,3.9987071448957814e-13,7.3728,9.999999999951612,-2.898608303171047e-13,0.0,0.0,-2.627199999933431,0.0,7.36416,9.999999999951612,1.6126713614888113e-11,0.0,0.0,-2.635839999969395,1.1996121434687344e-12,7.36416,9.999999999951612,-8.161784012071287e-13,0.0,0.0,-2.6358399999505377,1.1596250720197765e-12
2021-01-01 01:45:00,7.21728,9.999999999951612,3.5645840465962733e-11,0.0,0.0,-2.7827199999879886,2.3992242869374684e-13,7.26912,9.999999999951612,1.2748112205116476e-11,0.0,0.0,-2.7308799999651647,3.598836430406203e-13,7.33824,9.999999999951612,-6.194208642170014e-13,0.0,0.0,-2.661759999945847,0.0,7.33824,9.999999999951612,2.5955731992054098e-11,0.0,0.0,-2.661759999979243,1.1996121434687344e-12,7.3468800000000005,9.999999999951612,-4.800986648708686e-13,0.0,0.0,-2.6531199999438284,1.1196380005708188e-12
2021-01-01 02:00:00,7.20864,9.999999999951612,5.163763357857591e-11,0.0,0.0,-2.791360000004018,1.9993535724478907e-13,7.2518400000000005,9.999999999951612,9.699590411700107e-12,0.0,0.0,-2.748159999962065,3.198965715916625e-13,7.33824,9.999999999951612,4.386707895259376e-11,0.0,0.0,-2.6617599999959953,0.0,7.35552,9.999999999951612,1.115476425161389e-11,0.0,0.0,-2.644479999964365,1.1596250720197765e-12,7.32096,9.999999999951612,-8.069885216701617e-13,0.0,0.0,-2.679039999950686,1.0796509291218609e-12
2021-01-01 02:15:00,7.17408,9.999999999951612,4.4094862327104504e-11,0.0,0.0,-2.8259199999962634,3.998707144895781e-14,7.21728,9.999999999951612,9.789490729498577e-12,0.0,0.0,-2.782719999962154,3.198965715916625e-13,7.32096,9.999999999951612,4.155373709663028e-11,0.0,0.0,-2.679039999993672,0.0,7.3468800000000005,9.999999999951612,3.89679561866208e-11,0.0,0.0,-2.6531199999921995,1.1196380005708188e-12,7.3296,9.999999999951612,-7.006627006828718e-13,0.0,0.0,-2.6703999999512216,9.596897147749874e-13
2021-01-01 02:30:00,7.15104,9.999999999951612,4.144811378122189e-11,0.0,0.0,-2.8489599999935664,0.0,7.22592,9.999999999951612,9.171324536667103e-12,0.0,0.0,-2.774079999961571,3.598836430406203e-13,7.3296,9.999999999951612,4.160632205922282e-11,0.0,0.0,-2.6703999999937262,0.0,7.33824,9.999999999951612,4.391290622293686e-11,0.0,0.0,-2.661759999997161,1.1196380005708188e-12,7.34112,9.999999999951612,-8.136004369293022e-13,0.0,0.0,-2.6588799999503143,8.39728500428114e-13
2021-01-01 02:45:00,7.14816,9.999999999951612,3.978996440077935e-11,0.0,0.0,-2.8518399999919044,0.0,7.1913599999999995,9.999999999951612,5.802830811555889e-12,0.0,0.0,-2.808639999958609,7.997414289791563e-13,7.2863999999999995,9.999999999951612,2.78187064347988e-11,0.0,0.0,-2.713599999979907,0.0,7.33824,9.999999999951612,4.3635886940640176e-11,0.0,0.0,-2.661759999996882,1.1196380005708188e-12,7.31232,9.999999999951612,-8.116400090192071e-13,0.0,0.0,-2.6876799999497516,7.997414289791563e-13
